iter	group	total	data_loss	smooth_raw	smooth_norm
631	4	86363.18660257455	4009.9208411117625	2.254917944169665e9	21.536379420844153
632	4	86086.95280496345	3998.6691084262484	2.235881422148944e9	21.527901359593766
633	4	85944.63474019425	3992.998696111886	2.224576523491937e9	21.522832407929748
634	4	85854.23670134156	3989.516237201309	2.2159825225396347e9	21.51896171885975
635	4	85605.6041745643	3979.3460878214914	2.1994656097938275e9	21.511480263165403
636	4	85111.42644320814	3968.1814110737296	2.0630919402414298e9	21.447471636325286
637	4	84658.30929572892	3936.7404667838878	2.1823567096201625e9	21.503671189282223
638	4	82344.7266559953	3941.238039600144	1.183937653852451e9	20.89211171480257
639	4	81140.37979723992	3898.331950697683	1.0940233610941556e9	20.81312789455199
640	4	80036.68062367006	3848.815692443816	1.07345156707395e9	20.79414505742689
641	4	79841.92989733964	3838.7944506640965	1.07727322583116e9	20.797698894525933
642	4	79750.7232712361	3835.152641103258	1.0729388554294895e9	20.793667314283017
643	4	79693.0676596225	3835.332128667683	1.055902195865836e9	20.77766140038992
644	4	79534.6979467114	3827.921817807864	1.0546910136662284e9	20.776513682935803
645	4	79512.12629169322	3826.8762943016536	1.0544572538263888e9	20.776292020149548
646	4	76405.17842147897	3733.359801292032	7.720251602162923e8	20.46452769841172
647	4	75446.73931393186	3702.4198496591857	7.071004881866195e8	20.37668334698099
648	4	75391.52788680534	3699.401716949124	7.083039915913712e8	20.37838392616099
649	4	74600.52067745903	3645.165858480432	7.720840064032589e8	20.464603918653488
650	4	74090.16990899316	3629.511952238979	7.32709347701153e8	20.412259656932193
651	4	73546.46634752023	3605.125591210712	7.234400333530864e8	20.399528216499956
652	4	73428.4514522234	3600.296152949836	7.19533952311117e8	20.394114271935976
653	4	73399.34563606438	3599.0137319277515	7.189442758708016e8	20.393294410415944
654	4	72791.11399233332	3576.798705195395	6.884212737784398e8	20.349911525046767
655	4	72314.6956811846	3550.577841890515	6.996016246444645e8	20.36602162335369
656	4	72284.45526482037	3549.2362204003507	6.990271605799618e8	20.365200155780766
657	4	71671.64842186989	3517.0369327040075	7.07620089339723e8	20.37741791066052
658	4	71475.83529862795	3509.1850722421373	7.004368660235317e8	20.367214792661137
659	4	71459.93165754416	3508.234124004565	7.011291080328099e8	20.368202604977334
660	4	71210.98196635662	3505.6169627066406	6.630725486441076e8	20.312394966966256
661	4	71068.73234645884	3496.0918522016837	6.728619080948433e8	20.327050677988595
662	4	71036.56099468257	3494.5471694315665	6.727134786087887e8	20.32683005937722
663	4	70870.3232129526	3489.6871172472406	6.598371044822413e8	20.30750355113126
664	4	70566.43073510192	3469.897854453507	6.787380571862239e8	20.335745833751872
665	4	70448.83656213956	3464.7755137422328	6.761137337623293e8	20.331871865066148
666	4	70050.18013485083	3445.665261128436	6.741367330372698e8	20.32894351630947
667	4	69929.43259090983	3438.894718868847	6.77457292034664e8	20.333857071143967
668	4	69878.30924221672	3436.53046631538	6.768569673166697e8	20.332970534281245
669	4	69846.44959541042	3435.735409775016	6.737724199313753e8	20.32840295596983
670	4	69789.68620377462	3435.559446154132	6.634220223725559e8	20.312921880146558
671	4	69647.6462346094	3421.8925666529794	6.902369852805344e8	20.35254555351606
672	4	69627.557185384	3421.112029518644	6.893896475250714e8	20.351317195289482
673	4	69509.39709126326	3412.8218109740737	6.996798274669218e8	20.3661333990403
674	4	69469.98503955339	3414.1576246002232	6.86159660863496e8	20.346620900393514
675	4	69466.60624559686	3414.027342993315	6.860133866988379e8	20.346407699638007
676	4	69398.82836835021	3419.01062509596	6.52895134644533e8	20.296927084213845
677	4	69212.87604760454	3415.392458636925	6.317376389772155e8	20.263984737720957
678	4	69035.64168145556	3380.040983365024	7.409905330974989e8	20.42349840733192
679	4	68911.46445849624	3375.091316285134	7.359400778346075e8	20.4166592573931
680	4	68778.4606345284	3370.4216524128024	7.277626454431602e8	20.405485516520336
681	4	68698.80705831097	3366.055859777831	7.298058275951554e8	20.408289067129527
682	4	68607.61456240343	3355.089417447876	7.592324176480799e8	20.44781850409559
683	4	68587.70175614161	3354.6251942622916	7.568777818241017e8	20.444712347672443
684	4	68491.8315824392	3348.875620870216	7.617944615784415e8	20.451187341804406
685	4	68370.97442607106	3351.348367223919	7.238065570192194e8	20.400034728211793
686	4	68338.23067985651	3349.824208885165	7.234502671146253e8	20.399542362370635
687	4	68040.0730782526	3334.4649247712014	7.267512768170931e8	20.40409485428798
688	4	67898.1067773723	3326.499372574754	7.312595360089508e8	20.410278997121313
689	4	67661.2270851933	3331.298110368599	6.613337642546488e8	20.309769208735503
690	4	67635.69246571169	3330.1061208186566	6.6107080180113e8	20.30937150524334
691	4	67547.26117145696	3322.2253232445964	6.754789447381709e8	20.330932544987057
692	4	67510.65159389262	3322.5851777459534	6.666075712637962e8	20.31771208180491
693	4	67498.21675039976	3323.3394964728222	6.610622362624393e8	20.309358548092366
694	4	67428.61275901922	3323.1755577281997	6.480092143565018e8	20.28941547390141
695	4	67403.54755247073	3325.782617637399	6.329951459727416e8	20.26597331178954
696	4	67311.71055253154	3319.509731846128	6.397615131815213e8	20.2766060292182
697	4	67232.90134637256	3316.05261491398	6.380838579215573e8	20.27398027142027
698	4	67188.67370147748	3314.5645301487993	6.35383534401551e8	20.26973936571125
699	4	67136.40620381187	3312.3206148019162	6.340839753542434e8	20.267691956870475
700	4	67113.49416372066	3311.5348035738234	6.327479777093983e8	20.26558276135026
701	4	67087.19666909252	3310.336810892872	6.323623156398462e8	20.26497307208676
702	4	67064.64618142766	3309.7130860590755	6.304716988588451e8	20.261978825539988
703	4	67033.42527615764	3307.926433940339	6.314219525828799e8	20.26348490159096
704	4	67015.3189420462	3305.470636474396	6.374986399352341e8	20.273062701559653
705	4	67000.60731733106	3305.510524942276	6.345124158917762e8	20.268367412920608
706	4	66995.50930012012	3307.477828323957	6.25942916248883e8	20.25476973680566
707	4	66986.74765897146	3305.5940209079454	6.315341905803181e8	20.26366264014244
708	4	66973.98172944643	3307.3918094729174	6.222096323819621e8	20.248787623474744
709	4	66933.57320597307	3304.4281291321836	6.259122131091772e8	20.254720684580697
710	4	66913.53537430968	3304.095555611505	6.233975399954262e8	20.250694979180366
711	4	66901.97572710006	3303.4618896116017	6.236378454338849e8	20.251080381943176
712	4	66896.40725519623	3303.418702387342	6.227523451944821e8	20.24965947796777
713	4	66884.0645205117	3302.5543000639213	6.237264851954662e8	20.251222505233947
714	4	66857.59625212952	3301.3829476756023	6.232079439577962e8	20.25039079948353
715	4	66854.25990310805	3300.8209146513086	6.247288378812095e8	20.252828254166396
716	4	66840.76627470262	3300.5000398724524	6.234062641150079e8	20.25070897355471
717	4	66838.47827841117	3300.4671761283143	6.230998843070896e8	20.250217391841332
718	4	66835.5587323079	3302.322432118086	6.155065222420987e8	20.237956100189177
719	4	66822.73291064842	3301.0975972275273	6.177412357578493e8	20.241580215371524
720	4	66820.40976542978	3299.4546683149733	6.235600917400349e8	20.250955696531772
721	4	66789.91962196454	3296.971999882639	6.273140146889603e8	20.256957794103812
722	4	66787.30153972555	3296.9450093092573	6.269200279310306e8	20.256329543302922
723	4	66782.08691698805	3296.68359452145	6.269354207532457e8	20.256354096088863
724	4	66762.72154108717	3294.670920516246	6.310219950399927e8	20.262851277330615
725	4	66755.92467731184	3294.3119299872487	6.311134982701354e8	20.262996274806383
726	4	66671.75790724534	3287.654773575336	6.409281318434142e8	20.278427889790134
727	4	66610.75332270793	3285.0225287176463	6.394423351823199e8	20.27610700319317
728	4	66591.74264576432	3284.203631333499	6.389740902939777e8	20.275374464248976
729	4	66476.57823546069	3277.4948952204636	6.430547553188092e8	20.281740434593136
730	4	66173.08774861252	3276.299113015369	5.905182589029796e8	20.196511114212516
731	4	66154.4475423998	3275.3170171098523	5.907338727663257e8	20.196876174067157
732	4	66014.51656043646	3275.198773829073	5.664395620741253e8	20.154880946199217
733	4	65889.62743480803	3279.23943182905	5.3189689049404866e8	20.09196021366058
734	4	65879.06619659379	3279.7790721901983	5.284369731962028e8	20.085434100148248
735	4	65830.8699614615	3282.290823963281	5.1279123345823556e8	20.055379367984347
736	4	65824.03449651445	3282.733530678953	5.103423502344546e8	20.0505923334479
737	4	65820.1732506703	3284.8018390097873	5.0334740696724063e8	20.036791159576303
738	4	65787.41988372401	3282.616596093293	5.0504218838066137e8	20.040152525098094
739	4	65778.38312452845	3281.9365027138565	5.0574949372048295e8	20.041552032964635
740	4	65572.04348546478	3271.4769603534787	5.0625933487023807e8	20.042559615464874
741	4	65522.11412207989	3268.611418520837	5.074232844238965e8	20.044856093757076
742	4	65350.57038907412	3259.829891624259	5.0812259757545644e8	20.04623331023639
743	4	65290.4272157074	3257.3754726983234	5.064190906052475e8	20.042875126751213
744	4	65215.67926831536	3257.0192222532078	4.960154876010313e8	20.02211770920379
745	4	65166.227384573	3257.0858323713132	4.883414237752668e8	20.00652535806798
746	4	65131.40773408194	3257.4440245237984	4.8208743366891015e8	19.99363605321765
747	4	65107.08702782156	3256.3341661553923	4.8177227381925625e8	19.99298209941413
748	4	64972.94645979585	3253.9609685640726	4.691065315423393e8	19.966340446762487
749	4	64921.26060132043	3252.788151506315	4.650475010180143e8	19.95765011106131
750	4	64912.048234069385	3252.578122371265	4.643302374752836e8	19.956106575735618
751	4	64831.396604295194	3250.1913871123998	4.5963690069096416e8	19.94594738942558
752	4	64709.27837234904	3245.3107196425776	4.561429221847548e8	19.938316744214802
753	4	64584.165255514316	3239.3809726080663	4.5517544463007295e8	19.936193495187073
754	4	64537.13160713327	3235.1470205555106	4.60465124029998e8	19.94774767578616
755	4	64386.60157942961	3222.742795101345	4.74523189200233e8	19.977821045631988
756	4	63664.27518955581	3225.8262692537855	3.721486995978201e8	19.734804062468296
757	4	63441.610120213794	3228.3788569799526	3.41968214425097e8	19.65022835043017
758	4	62901.32498566433	3221.2851184518086	3.019523372937498e8	19.52577973935307
759	4	62844.62871667518	3218.3255611464265	3.0205503017637986e8	19.52611977786634
760	4	62800.2204639628	3219.3001688172208	2.9616099798333925e8	19.506413776527637
761	4	62769.32269749898	3218.067646381397	2.955308503348507e8	19.504283789817425
762	4	62487.53233718965	3205.973747460099	2.9133028815211314e8	19.489968192329954
763	4	62384.21689523958	3200.908929928193	2.909121708982603e8	19.488531961360444
764	4	62354.792615436396	3199.838207612473	2.901353076462897e8	19.485857950221735
765	4	62201.3770013752	3193.6327027578814	2.871986337671779e8	19.475684638048957
766	4	62127.80873604436	3191.957566837897	2.835383577743035e8	19.462857972770948
767	4	62115.64897512317	3191.8275956286316	2.8268418724043196e8	19.459840886329097
768	4	61893.8138985876	3193.1767465552184	2.6155283892993623e8	19.38214688197523
769	4	59587.29381042693	3367.180465535665	4.8423483812672965e7	17.69549545675525
770	4	59548.74192925525	3353.2647275223344	5.1517775099930815e7	17.757437453655715
771	4	58845.98137871113	3320.1027514047864	4.978103459014912e7	17.72314463793703
772	4	58537.14156857252	3309.4942891223563	4.7996535819242045e7	17.686639395835297
773	4	58522.553345732485	3308.931064846831	4.7929480220855154e7	17.685241326529862
774	4	58489.926719324554	3309.7019725753626	4.726421007178353e7	17.671263908950106
775	4	58359.29363300853	3308.1915774870495	4.580228929784626e7	17.639844632504353
776	4	58271.319397797866	3307.1689401224426	4.4843913743327655e7	17.618698434770756
777	4	57977.579489959724	3304.1002808261387	4.170622559157959e7	17.546160970387778
778	4	57940.647426600095	3305.6478405946036	4.090544508412468e7	17.52677374379299
779	4	57643.03779014879	3300.094781803238	3.8496794025389254e7	17.46608552372289
780	4	56805.1449577005	3286.6327799006885	3.2046254362922385e7	17.28269086594973
781	4	56728.614280852555	3290.3713846140136	3.0700629365971673e7	17.23979371286754
782	4	56170.447904583096	3279.285021327055	2.7449824425536938e7	17.127870329744056
783	4	56053.05348254932	3277.6541443301917	2.671074881836802e7	17.100576619824878
784	4	55920.82022556298	3279.7268601383016	2.5379451835149225e7	17.049450421717395
785	4	55830.087980435645	3272.268195789626	2.5663667616894096e7	17.060586838227778
786	4	55813.46510517985	3271.8685009928545	2.5586887061681032e7	17.0575905540651
787	4	55780.222998958634	3270.475755729842	2.551279682697907e7	17.054690720603023
788	4	55646.44286017297	3270.305074337144	2.4511999665901627e7	17.01467333789246
789	4	55638.43806553471	3270.1478413006585	2.4472084928136263e7	17.01304363522759
790	4	55522.18488079514	3267.185515680148	2.398377328585209e7	16.992888046555194
791	4	55477.688776401934	3266.2179745922103	2.377865679275903e7	16.98429896288638
792	4	55402.805332504875	3262.0918699781087	2.3743691100485884e7	16.982827415282657
793	4	55314.49926825371	3258.699335954998	2.3521141348330356e7	16.973410206532044
794	4	55303.549542985056	3258.663908152779	2.3446565033824086e7	16.970234561693314
795	4	55289.30624055613	3256.473679024659	2.361222585372067e7	16.977275180506215
796	4	55219.328702746265	3266.813908234956	2.190256351413766e7	16.902114243376353
797	4	55001.24638257296	3265.5581425663718	2.0621231438452307e7	16.84183175535438
798	4	54894.63664733302	3259.6266441965763	2.0578847981954794e7	16.83977430925016
799	4	54823.80506989077	3258.3929598277655	2.0265131888208013e7	16.824412326200424
800	4	54786.085282043736	3255.487952505228	2.0334709631433763e7	16.827839817970652
801	4	54648.85157156393	3240.9004686886524	2.1025427609000262e7	16.861243101737767
802	4	54642.219639826144	3240.8745811628514	2.098527279477431e7	16.85933145417805
803	4	54557.349298391244	3237.7401470487534	2.077874179511421e7	16.849440992962652
804	4	54464.992604505445	3236.9810870501537	2.027421868425305e7	16.824860621304754
805	4	54296.74616066657	3227.9172038196275	2.0175605443786077e7	16.819984781275267
806	4	54173.24807958268	3220.8220474461878	2.014962257323386e7	16.818696115324663
807	4	54135.51667150904	3203.5858869633366	2.1799830945849337e7	16.897412772951697
808	4	53961.989227783815	3191.97661444506	2.195507660780424e7	16.90450895128201
809	4	53915.80925314351	3192.055505732444	2.163069599099445e7	16.88962397452643
810	4	53849.01374320915	3188.9800063299604	2.1530214088193536e7	16.884967813006554
811	4	53762.345910052005	3184.000232746634	2.1512778321081497e7	16.884157657062936
812	4	53738.69525240156	3183.2532302627574	2.1438315496428378e7	16.880690322816626
813	4	53666.50746030555	3179.612240569365	2.136614670877927e7	16.87731829792416
814	4	53655.19358272803	3179.3586017200932	2.1318936092562154e7	16.875106254166973
815	4	53487.6204596478	3167.9648465087926	2.1485867051727526e7	16.88290593051972
816	4	53406.633784826045	3161.907769307602	2.163096013366869e7	16.889636185925525
817	4	53379.230613093314	3160.674340007218	2.15860447954051e7	16.887557589571664
818	4	53378.343336396676	3163.814477402792	2.1221279280458026e7	16.870514975876684
819	4	53223.48416066355	3169.9014133437126	1.9565234766183227e7	16.78926481284846
820	4	53189.33361281511	3167.9107030100095	1.9560751489847064e7	16.78903564155926
821	4	53182.136125857796	3167.95751627992	1.95115190336799e7	16.78651556880368
822	4	53182.136125857796	3167.95751627992	1.95115190336799e7	16.78651556880368
823	4	53168.14481196644	3167.2015588148843	1.950350793549971e7	16.786104901483156
824	4	53139.18574262473	3165.7632229053265	1.947387519752769e7	16.784584391828623
825	4	53115.37123348593	3163.6294989501844	1.954789004826297e7	16.788377912651175
826	4	53111.120787583335	3163.5119197138165	1.953382906099579e7	16.787658344106372
827	4	53109.29452614704	3163.356588860022	1.9538655662279144e7	16.787905402942897
828	4	53108.26372156512	3163.2819604606275	1.954002770803625e7	16.78797562259409
829	4	53107.97024590183	3163.2723962444115	1.953920676719787e7	16.787933608422136
830	4	53099.84843000043	3162.8601740011604	1.9531788484006166e7	16.78755387490201
831	4	53096.370546194405	3162.6822339699756	1.9528759363280144e7	16.78739877616945
832	4	53094.87923397194	3162.60553679435	1.9527501642652746e7	16.787334370586557
833	4	53093.89816679092	3162.5498265489364	1.952721894061635e7	16.78731989335911
834	4	53093.34106927396	3162.529367872803	1.952589991005187e7	16.787252342771406
835	4	53092.50013859127	3162.5029749235546	1.952344372908202e7	16.787126543936182
836	4	53092.049962756566	3162.4737262072613	1.9523695949868027e7	16.787139462720404
837	4	53034.122630571655	3156.4096887424007	1.9796985732881065e7	16.801040248362654
838	4	53013.41585119983	3155.713229678509	1.9740575440187123e7	16.79818674251672
839	4	53010.08927357898	3155.6325243863575	1.972825066278783e7	16.797562210245722
840	4	53008.52130383091	3155.585140084833	1.9723424938462883e7	16.79731757047945
841	4	53008.473894240364	3155.583713965143	1.97232783490073e7	16.79731013820028
842	4	52984.57579696133	3155.170920373227	1.961752016572589e7	16.791933610928993
843	4	52984.09478669646	3155.161590227019	1.961550371806989e7	16.79183081754433
844	4	52981.12142900485	3155.0294642101576	1.961081284246457e7	16.791591647719635
845	4	52980.65517901724	3155.004955126716	1.9610472973104738e7	16.791574316856927
846	4	52980.292145578474	3154.9839996677993	1.9610403746740513e7	16.791570786779577
847	4	52980.292145578474	3154.9839996677993	1.9610403746740513e7	16.791570786779577
848	4	52975.634346370374	3154.842975463701	1.959617657882136e7	16.790845032662514
849	4	52975.61853822831	3154.8418531441303	1.9596195447225e7	16.790845995523533
850	4	52975.560731012214	3154.839027039413	1.9596131148026254e7	16.79084271430987
851	4	52975.560731012214	3154.839027039413	1.9596131148026254e7	16.79084271430987
852	4	52975.51221543101	3154.836655012964	1.959607720230654e7	16.790839961430052
853	4	52975.41564868792	3154.8314042534307	1.9596025045891255e7	16.79083729985222
854	4	52975.41564868792	3154.8314042534307	1.9596025045891255e7	16.79083729985222
855	4	52975.31890499801	3154.825630119744	1.959602637901335e7	16.790837367882446
856	4	52975.31890499801	3154.825630119744	1.959602637901335e7	16.790837367882446
857	4	52975.31890499801	3154.825630119744	1.959602637901335e7	16.790837367882446
858	5	152909.6251124867	6313.100494075138	3.300757304905764e10	24.22000285842001
859	5	120863.97670095818	5213.626117801531	1.1682120046763931e10	23.181325308728468
860	5	105677.64792540239	4764.815767712097	4.2822651486439595e9	22.177747946879215
861	5	103861.31019994109	4706.098584823534	3.839140457524403e9	22.068514339303963
862	5	102678.03777880206	4667.326692027777	3.5789139098459487e9	21.998325214192864
863	5	102372.34914037456	4654.509461028496	3.560723055310067e9	21.993229466611414
864	5	102205.60635928944	4647.875761062498	3.5447935938133245e9	21.988745770641117
865	5	100534.12702109946	4578.208111397608	3.438407094609742e9	21.95827414719664
866	5	99484.2321758596	4535.519978102323	3.3541732861627283e9	21.93347116453539
867	5	98423.77189145309	4491.71607515644	3.280583136198934e9	21.911287028967013
868	5	90209.70323403974	4140.892023719177	2.888749287272004e9	21.784089472827436
869	5	88775.94242703477	4074.868266195717	2.8919927483700185e9	21.78521163376054
870	5	88262.79229292517	4050.6975437196243	2.90160297515862e9	21.788529171283496
871	5	88099.94414842816	4042.5682145815063	2.9118751457814674e9	21.7920630905998
872	5	85100.59950105207	3947.2344775656343	2.305469329806415e9	21.558550106467425
873	5	81929.21363846568	3821.9577920956376	2.0384421630790641e9	21.435451707527267
874	5	81694.53870413624	3811.723376044896	2.0302841865233328e9	21.431441613563198
875	5	81659.06344504846	3809.892998022323	2.0322857839032154e9	21.432426998458187
876	5	81162.36755794329	3791.14022542665	1.9821182987887292e9	21.407431957646562
877	5	78487.71912681503	3691.154380928488	1.715091782290387e9	21.262732433502798
878	5	77676.9567124933	3665.930012548675	1.5914024753503718e9	21.18788152436105
879	5	77339.32979485592	3656.541621584504	1.532168998252936e9	21.149950214356416
880	5	77274.26864718607	3654.294341450785	1.5248370395291016e9	21.145153381970744
881	5	76976.0696386174	3645.6140733175575	1.4776311673272543e9	21.113706079836952
882	5	76707.93889821171	3638.87174190018	1.4274330670454285e9	21.079143610160777
883	5	76695.95629917277	3638.662221232247	1.4244680879363415e9	21.07706430936021
884	5	75014.81316806733	3629.6291049966667	9.446730741994673e8	20.666349472374318
885	5	74672.79745611934	3622.6808468527543	8.943248528895209e8	20.61157963725736
886	5	74433.366213967	3609.7548808657043	9.010408058105487e8	20.619061104014943
887	5	74176.34998539805	3596.187321054008	9.067584039182795e8	20.625386604259997
888	5	73708.62544973113	3567.7505356669776	9.374664321859069e8	20.658691509499437
889	5	73386.80102612435	3555.468138059259	9.196882028045561e8	20.639545260569342
890	5	73356.05415638884	3554.4223872942466	9.173206349289472e8	20.63696762551625
891	5	72501.88780633923	3518.9778018844167	8.858961620279313e8	20.602110303086988
892	5	70686.03937003162	3453.183381435221	7.753454015509616e8	20.468819167452644
893	5	70598.43238507782	3450.738304086433	7.669525541142241e8	20.45793549837545
894	5	69942.76968392843	3457.9715116637026	6.079064077107135e8	20.225531493394953
895	5	69273.44431926956	3447.6008046046513	5.3204170531606346e8	20.092232437684558
896	5	69202.15540085496	3447.700132468438	5.2085190882284564e8	20.070976315210604
897	5	69183.88098814696	3447.9170896485443	5.174446766936744e8	20.0644131724493
898	5	68998.91371682013	3451.5371835727933	4.80231114790994e8	19.98977803513541
899	5	68920.12404576535	3454.529801869673	4.613431208360763e8	19.949652620933865
900	5	68860.00497718246	3452.9117039190737	4.5763878017411053e8	19.94159074132303
901	5	68844.95989945927	3452.5340221973825	4.566439864064986e8	19.93941462208171
902	5	68580.4482660725	3445.0140378468427	4.417085168307613e8	19.906160758316023
903	5	68369.38012384469	3441.2930494538045	4.244700190303927e8	19.86635193467355
904	5	68324.34656031993	3439.7668398520855	4.226584452711334e8	19.862074952852897
905	5	68080.72494128406	3431.7010627666596	4.125092062173835e8	19.83776908159271
906	5	68007.94494972363	3429.4372834767332	4.091705254497584e8	19.82964255975481
907	5	67959.67250904557	3428.2588926130493	4.062089233327086e8	19.82237817469967
908	5	67937.63274003575	3427.4495750134624	4.054988777171995e8	19.820628663864124
909	5	67678.05762445956	3414.5039754895733	4.0514605364119697e8	19.81975818633535
910	5	67643.68758544169	3413.435019936532	4.0358441559234565e8	19.81589623220055
911	5	67500.57119371874	3409.350653599582	3.962908844357307e8	19.797659056219942
912	5	67383.62408030896	3405.761265996485	3.909878968103625e8	19.78418716302134
913	5	67259.2494241648	3400.962245296403	3.876196606071361e8	19.77553516065509
914	5	67182.75341325841	3399.2300756784052	3.828328030593077e8	19.76310890629412
915	5	67070.99822324251	3397.7483316659473	3.73652581355613e8	19.738836996802224
916	5	66520.204052045	3371.486556523246	3.7007996389388657e8	19.729229658884403
917	5	66270.18075881971	3362.7039140529328	3.6173006514183563e8	19.70640881523134
918	5	65960.94848941694	3355.6999407596686	3.4373807512552315e8	19.655390515799393
919	5	65895.63362274923	3352.952670832764	3.425801965249948e8	19.65201633869556
920	5	65612.61854093274	3345.6277106380667	3.2863306545546407e8	19.61045238374993
921	5	65407.56801747557	3338.847592309093	3.2161422663187224e8	19.58886333133006
922	5	65283.878005966006	3330.6518280595324	3.251936477449758e8	19.599931402067618
923	5	65274.7727962387	3330.5025361534367	3.2459088817352617e8	19.59807614171277
924	5	65125.39644472274	3327.766183634767	3.1538484376168907e8	19.569304177317303
925	5	65037.59353191465	3325.9512034945446	3.1046582966017e8	19.55358440387829
926	5	64997.88318787741	3324.9156455546217	3.0865400784918046e8	19.547731491813607
927	5	64853.87700435666	3329.822692987445	2.8719609046214247e8	19.475675782448693
928	5	64700.7752030473	3330.503629885225	2.7320257785163033e8	19.425724121383706
929	5	64532.270584829785	3324.672972626865	2.687012548267578e8	19.40911074356647
930	5	64489.862570092344	3323.700059102881	2.6680622209319714e8	19.4020331929227
931	5	64425.19353309734	3322.174011422318	2.640054060821157e8	19.3914801384847
932	5	64386.89346158345	3321.3504110478584	2.6223653137215468e8	19.384757445951003
933	5	64264.95573995506	3318.110042356179	2.5760548823015702e8	19.366939857208813
934	5	64143.65740271992	3319.48446897168	2.463784381795872e8	19.322379278406604
935	5	64099.52692901138	3339.655233635685	2.1636045403142473e8	19.192456343465135
936	5	63652.350044248415	3323.989412432198	2.0703203804340646e8	19.148384112410067
937	5	62875.37652800819	3306.8428737285867	1.8076666135489863e8	19.012717593758513
938	5	62852.963438312276	3306.516888758926	1.798823656348276e8	19.00781367096347
939	5	62833.32466650918	3306.7530736976755	1.7857459594922897e8	19.000516976363684
940	5	62745.461288186045	3303.968663711315	1.7669526942726097e8	18.989937165156007
941	5	62722.54428788045	3305.025158153297	1.744122795985424e8	18.976932477502547
942	5	62292.183194299374	3323.817320900635	1.376407081749802e8	18.740157284005136
943	5	61827.978665133254	3314.5600582931484	1.2608281373919146e8	18.65244950091866
944	5	61344.68144523438	3309.8788472838187	1.1186627732946585e8	18.532814763514857
945	5	61040.98855811574	3309.8277944406395	1.020880005746212e8	18.441345750024634
946	5	61015.55642360048	3309.799638675541	1.0132246844995543e8	18.43381874571013
947	5	60122.306598222895	3305.756376371454	7.90946586694606e7	18.186155904155232
948	5	59886.77291780447	3297.730744150603	7.697526734168175e7	18.15899472486633
949	5	59646.271787526035	3295.215616450395	7.255610594277894e7	18.0998706956108
950	5	59637.093037367624	3295.6276825813343	7.219073982445665e7	18.094822338358394
951	5	59413.87704699449	3305.5168473971266	6.3920870335500345e7	17.973156475341803
952	5	59224.53534440434	3328.286770779166	5.339889541879767e7	17.793300618675243
953	5	58286.1312061356	3297.737799819575	4.737381440710624e7	17.673580195346197
954	5	58031.1266228926	3306.7918579074267	4.178598112889154e7	17.54807146155105
955	5	58023.213097759595	3306.906321786425	4.166079162132624e7	17.545070995568707
956	5	57230.84585693985	3306.050435382534	3.293154439634989e7	17.309941552625716
957	5	56906.5343250478	3299.044799892292	3.0965903125197947e7	17.248397257929234
958	5	56647.96134785922	3287.9162793441938	3.034485089102344e7	17.228137403449395
959	5	56547.309220405754	3289.254242191555	2.922481854243833e7	17.190528856318984
960	5	56537.45192432399	3289.070039489868	2.9165430340112124e7	17.18849467342231
961	5	56478.4620050336	3289.5504681252532	2.8575254791750018e7	17.168051684202073
962	5	56381.97763915916	3284.6854813972564	2.8462755510264404e7	17.164106966398226
963	5	56363.23943636168	3284.0143322841777	2.8400266597928908e7	17.16190909033839
964	5	55895.390805069124	3264.059782501475	2.733011352892483e7	17.12349971189946
965	5	55651.7272503073	3262.9190765953576	2.551583573748994e7	17.054809826695497
966	5	55339.19430270976	3261.7141892608342	2.3330957324599676e7	16.965291677214875
967	5	55316.967451983146	3261.3319479449406	2.3218615972741187e7	16.9604649274938
968	5	55286.22987128806	3260.9642952195586	2.304481383677663e7	16.952951305856192
969	5	55224.672694880384	3257.893012988447	2.2977806202643543e7	16.95003936032052
970	5	55197.80608104742	3257.181465370878	2.2873600245867312e7	16.945493975816092
971	5	55003.841006076924	3247.3480049072605	2.268195469562216e7	16.93708021898403
972	5	54775.78507442407	3250.460432203339	2.0804925310970113e7	16.85070031043696
973	5	54556.41077272116	3234.463656441626	2.1130334407271132e7	16.866220215651158
974	5	54439.710953209826	3229.036837582853	2.096630186999741e7	16.858427033963952
975	5	54419.00026662617	3228.462164434775	2.089484459449709e7	16.855013016387204
976	5	54393.7437242902	3225.0588320424545	2.1103921757674642e7	16.86496944646812
977	5	54302.74880633935	3196.6330604847885	2.383063981474036e7	16.98648269784334
978	5	54088.23248910132	3191.895720323392	2.2850614865112722e7	16.94448858370012
979	5	54013.691277189755	3189.203754793947	2.2644307770084083e7	16.93541906572995
980	5	53980.73075457195	3185.798765946372	2.2820610851339553e7	16.943174670284442
981	5	53876.22864229706	3181.826555750057	2.2555385919494987e7	16.931484438830992
982	5	53867.10556849277	3181.4061886023646	2.254117392838947e7	16.93085414722454
983	5	53712.45058226958	3172.4661420213533	2.2517856457565412e7	16.929819172760787
984	5	53707.65367172975	3174.40358085217	2.22527162305311e7	16.917974636902315
985	5	53635.947163253586	3186.796473412262	2.03721348446072e7	16.82967858607955
986	5	53615.597270848026	3187.3094185029677	2.0187724974639166e7	16.820585303139623
987	5	53475.24457673213	3185.840196800645	1.9468100192201547e7	16.784287796429407
988	5	53449.89416387515	3198.7816319818594	1.8046347790209398e7	16.708453883777416
989	5	53444.40955033086	3198.2404257875414	1.8066438935363192e7	16.709566572608622
